Filename,Original ADR Text,Approx Match - Standard Code,Approx Match - Standard Text,Approx Match - SCT Text,Approx Match - Fuzzy Similarity,Embedding Match - Standard Code,Embedding Match - Standard Text,Embedding Match - SCT Text,Embedding Match - Cosine Similarity
LIPITOR.207.ann,memory loss,48167000,Amnesia,memory loss,100,48167000,Amnesia,memory loss,1.0
LIPITOR.207.ann,vertigo,399153001,Vertigo,vertigo,100,399153001,Vertigo,vertigo,1.0
LIPITOR.207.ann,headaches,25064002,Headache,headaches,100,25064002,Headache,headaches,1.0
LIPITOR.207.ann,charley horse in one or both breasts,54981004,Charleyhorse,charley horse in one or both breasts,100,54981004,Charleyhorse,charley horse in one or both breasts,1.0
LIPITOR.207.ann,charley horse in my side,54981004,Charleyhorse,charley horse in my side,100,54981004,Charleyhorse,charley horse in my side,1.0
LIPITOR.207.ann,Charley horses in the abdomen,54981004,Charleyhorse,Charley horses in the abdomen,100,54981004,Charleyhorse,Charley horses in the abdomen,1.0
LIPITOR.207.ann,Charley horses in feet,54981004,Charleyhorse,charley horses in feet,100,54981004,Charleyhorse,charley horses in feet,1.0
LIPITOR.561.ann,Cramping,55300003,Muscle cramp,Cramping,100,55300003,Muscle cramp,Cramping,1.0
LIPITOR.561.ann,aching muscles in back,161891005,Backache,aching muscles in back,100,161891005,Backache,aching muscles in back,1.0
LIPITOR.561.ann,aching muscles in legs,288231001,Myalgia/myositis - lower leg,aching muscles in legs,100,288231001,Myalgia/myositis - lower leg,aching muscles in legs,1.0
LIPITOR.561.ann,Flu-like symptoms,95891005,Influenza-like illness,Flu-like symptoms,100,95891005,Influenza-like illness,Flu-like symptoms,1.0
LIPITOR.561.ann,fatigue,84229001,Fatigue,fatigue,100,84229001,Fatigue,fatigue,1.0
LIPITOR.561.ann,Foggy,419723007,Mentally dull,Foggy,100,419723007,Mentally dull,Foggy,1.0
LIPITOR.561.ann,out-of-touch feelings,288231001,Myalgia/myositis - lower leg,aching muscles in legs,37,55300003,Muscle cramp,Cramping,0.3183
LIPITOR.561.ann,unable to concentrate,60032008,Unable to concentrate,unable to concentrate,100,60032008,Unable to concentrate,unable to concentrate,1.0
LIPITOR.575.ann,Stroke like symptoms,3877011000036101,Lipitor,Lipitor,37,298753001,Numbness of upper limb,Numbness on left arm,0.3922
LIPITOR.575.ann,Numbness on left side of face,309557009,Numbness of face,Numbness on left side of face,100,309557009,Numbness of face,Numbness on left side of face,1.0
LIPITOR.575.ann,Numbness on left arm,298753001,Numbness of upper limb,Numbness on left arm,100,298753001,Numbness of upper limb,Numbness on left arm,1.0
LIPITOR.575.ann,tingling on left arm,62507009,Pins and needles,tingling on left arm,100,62507009,Pins and needles,tingling on left arm,1.0
LIPITOR.575.ann,tingling on left side of face,62507009,Pins and needles,tingling on left side of face,100,62507009,Pins and needles,tingling on left side of face,1.0
LIPITOR.575.ann,effected my equilibrium,89419008,Loss of equilibrium,effected my equilibrium,100,89419008,Loss of equilibrium,effected my equilibrium,1.0
LIPITOR.575.ann,stroke like symptoms,3877011000036101,Lipitor,Lipitor,37,298753001,Numbness of upper limb,Numbness on left arm,0.3922
LIPITOR.575.ann,stroke like symptoms,3877011000036101,Lipitor,Lipitor,37,298753001,Numbness of upper limb,Numbness on left arm,0.3922
LIPITOR.213.ann,hair is getting very thin,278040002,Loss of hair,hair is getting very thin,100,278040002,Loss of hair,hair is getting very thin,1.0
LIPITOR.213.ann,hair loss,278040002,Loss of hair,hair loss,100,278040002,Loss of hair,hair loss,1.0
LIPITOR.398.ann,Hair thinning,278040002,Loss of hair,Hair thinning,100,278040002,Loss of hair,Hair thinning,1.0
LIPITOR.398.ann,muscle aches,68962001,Myalgia,muscle aches,100,68962001,Myalgia,muscle aches,1.0
LIPITOR.398.ann,memory loss,48167000,Amnesia,memory loss,100,48167000,Amnesia,memory loss,1.0
LIPITOR.398.ann,tiredness,267031002,Tiredness symptom,tiredness,100,267031002,Tiredness symptom,tiredness,1.0
LIPITOR.398.ann,moody,286641001,Moody,moody,100,286641001,Moody,moody,1.0
LIPITOR.429.ann,Anxiety,48694002,Anxiety,Anxiety,100,48694002,Anxiety,Anxiety,1.0
LIPITOR.429.ann,depression,35489007,Depression,depression,100,35489007,Depression,depression,1.0
LIPITOR.429.ann,panic attacks,225624000,Panic attack,panic attacks,100,225624000,Panic attack,panic attacks,1.0
LIPITOR.429.ann,muscular pain,68962001,Myalgia,muscular pain,100,68962001,Myalgia,muscular pain,1.0
LIPITOR.429.ann,arrhythmia,698247007,Cardiac arrhythmia,arrhythmia,100,698247007,Cardiac arrhythmia,arrhythmia,1.0
ARTHROTEC.15.ann,diahrea,62315008,Diarrhoea,diahrea,100,62315008,Diarrhoea,diahrea,1.0
ARTHROTEC.15.ann,ankle swelling,267039000,Swollen ankle,ankle swelling,100,267039000,Swollen ankle,ankle swelling,1.0
ARTHROTEC.15.ann,lower tendon pain,21545007,Tenalgia,lower tendon pain,100,21545007,Tenalgia,lower tendon pain,1.0
LIPITOR.415.ann,severe muscle weakness,26544005,Muscle weakness,severe muscle weakness,100,26544005,Muscle weakness,severe muscle weakness,1.0
LIPITOR.415.ann,lost 30 pounds,89362005,Weight loss,lost 30 pounds,100,89362005,Weight loss,lost 30 pounds,1.0
LIPITOR.415.ann,little pain,22253000,Pain,little pain,100,22253000,Pain,little pain,1.0
LIPITOR.415.ann,couldn't lift my arms or legs,284136008,Unable to move all four limbs,couldn't lift my arms or legs,100,284136008,Unable to move all four limbs,couldn't lift my arms or legs,1.0
LIPITOR.415.ann,muscles deteriorated,88092000,Muscle atrophy,muscles deteriorated,100,88092000,Muscle atrophy,muscles deteriorated,1.0
LIPITOR.415.ann,will never get back the full use of my arms or legs,284136008,Unable to move all four limbs,couldn't lift my arms or legs,55,284136008,Unable to move all four limbs,couldn't lift my arms or legs,0.6727
ARTHROTEC.29.ann,vaginal bleeding,289530006,Vaginal bleeding,vaginal bleeding,100,289530006,Vaginal bleeding,vaginal bleeding,1.0
ARTHROTEC.29.ann,cramping,55300003,Muscle cramp,cramping,100,55300003,Muscle cramp,cramping,1.0
ARTHROTEC.29.ann,return of my period,129103003,Endometriosis,endometriosis,50,289903006,Menopause present,menopause,0.4241
LIPITOR.401.ann,Weak legs,309774006,Weakness of limb,Weak legs,100,309774006,Weakness of limb,Weak legs,1.0
LIPITOR.401.ann,lack of concentration,60032008,Unable to concentrate,lack of concentration,100,60032008,Unable to concentrate,lack of concentration,1.0
LIPITOR.401.ann,slurred speach,289195008,Slurred speech,slurred speach,100,289195008,Slurred speech,slurred speach,1.0
LIPITOR.401.ann,loss of balance,282299006,Unable to balance,loss of balance,100,282299006,Unable to balance,loss of balance,1.0
LIPITOR.401.ann,loss of short term memory,247592009,Poor short-term memory,loss of short term memory,100,247592009,Poor short-term memory,loss of short term memory,1.0
LIPITOR.401.ann,could'nt talk,286369003,Unable to speak,could'nt talk,100,286369003,Unable to speak,could'nt talk,1.0
LIPITOR.401.ann,could'nt concentrate,60032008,Unable to concentrate,could'nt concentrate,100,60032008,Unable to concentrate,could'nt concentrate,1.0
LIPITOR.401.ann,could'nt walk,228158008,Walking disability,could'nt walk,100,228158008,Walking disability,could'nt walk,1.0
LIPITOR.401.ann,feeling weak,13791008,Asthenia,feeling weak,100,13791008,Asthenia,feeling weak,1.0
LIPITOR.401.ann,sore legs,10601006,Pain in lower limb,sore legs,100,10601006,Pain in lower limb,sore legs,1.0
LIPITOR.401.ann,weak legs,309774006,Weakness of limb,Weak legs,100,309774006,Weakness of limb,Weak legs,1.0
LIPITOR.401.ann,barely remember anything that has happened recently,386807006,Memory impairment,barely remember anything that has happened recently,100,386807006,Memory impairment,barely remember anything that has happened recently,1.0
LIPITOR.367.ann,intense dizziness,404640003,Dizziness,intense dizziness,100,404640003,Dizziness,intense dizziness,1.0
LIPITOR.367.ann,intense chills and shivers,43724002,Chill,intense chills and shivers,100,43724002,Chill,intense chills and shivers,1.0
LIPITOR.367.ann,lassitude,13791008,Asthenia,lassitude,100,13791008,Asthenia,lassitude,1.0
LIPITOR.824.ann,severe muscle cramping,55300003,Muscle cramp,severe muscle cramping,100,55300003,Muscle cramp,severe muscle cramping,1.0
LIPITOR.824.ann,felt like a shark biting into my right calf,22298006,Myocardial infarction,heart attack,29,55300003,Muscle cramp,severe muscle cramping,0.3345
LIPITOR.824.ann,feeling paralyzed all over my body,225482007,Lacks confidence,destroyed my self-confidence,35,55300003,Muscle cramp,severe muscle cramping,0.4723
LIPITOR.824.ann,as if I have rigor mortis and am being resurrected from death (no exaggeration),55300003,Muscle cramp,severe muscle cramping,28,22298006,Myocardial infarction,heart attack,0.1913
LIPITOR.824.ann,destroyed my sex life,225482007,Lacks confidence,destroyed my self-confidence,73,225482007,Lacks confidence,destroyed my self-confidence,0.5661
LIPITOR.824.ann,destroyed my self-confidence,225482007,Lacks confidence,destroyed my self-confidence,100,225482007,Lacks confidence,destroyed my self-confidence,1.0
LIPITOR.818.ann,unsteasiness walking,22631008,Unsteady when walking,unsteasiness walking,100,22631008,Unsteady when walking,unsteasiness walking,1.0
LIPITOR.818.ann,loss of balance,282299006,Unable to balance,loss of balance,100,282299006,Unable to balance,loss of balance,1.0
LIPITOR.818.ann,acute pain in both feet,47933007,Foot pain,acute pain in both feet,100,47933007,Foot pain,acute pain in both feet,1.0
LIPITOR.818.ann,weakness in knees,309774006,Weakness of limb,weakness in knees,100,309774006,Weakness of limb,weakness in knees,1.0
LIPITOR.818.ann,weakness in legs,309774006,Weakness of limb,weakness in legs,100,309774006,Weakness of limb,weakness in legs,1.0
LIPITOR.818.ann,numbness in fingers,309536001,Numbness of finger,numbness in fingers,100,309536001,Numbness of finger,numbness in fingers,1.0
LIPITOR.818.ann,general weakness in hands,162076009,Excessive upper gastrointestinal gas,general weakness in hands,100,162076009,Excessive upper gastrointestinal gas,general weakness in hands,1.0
LIPITOR.159.ann,fatigued,84229001,Fatigue,fatigued,100,84229001,Fatigue,fatigued,1.0
LIPITOR.159.ann,pain,22253000,Pain,pain,100,22253000,Pain,pain,1.0
LIPITOR.159.ann,sore,22253000,Pain,sore,100,22253000,Pain,sore,1.0
LIPITOR.159.ann,painful,22253000,Pain,painful,100,22253000,Pain,painful,1.0
LIPITOR.159.ann,tingly,62507009,Pins and needles,tingly,100,62507009,Pins and needles,tingly,1.0
LIPITOR.159.ann,constipation,14760008,Constipation,constipation,100,14760008,Constipation,constipation,1.0
LIPITOR.159.ann,painful,22253000,Pain,painful,100,22253000,Pain,painful,1.0
LIPITOR.159.ann,can hardly sleep,228158008,Walking disability,can hardly sleep,100,228158008,Walking disability,can hardly sleep,1.0
CATAFLAM.5.ann,Stevens Johnson Syndrome,73442001,Stevens-Johnson syndrome,Stevens Johnson Syndrome,100,73442001,Stevens-Johnson syndrome,Stevens Johnson Syndrome,1.0
LIPITOR.617.ann,terrible pains in knee,30989003,Knee pain,terrible pains in knee,100,30989003,Knee pain,terrible pains in knee,1.0
LIPITOR.617.ann,terrible pains in ankle,247373008,Ankle pain,terrible pains in ankle,100,247373008,Ankle pain,terrible pains in ankle,1.0
LIPITOR.617.ann,terrible pains in big toe,285365001,Pain in toe,terrible pains in big toe,100,285365001,Pain in toe,terrible pains in big toe,1.0
LIPITOR.617.ann,comfortably Couldn't walk,228158008,Walking disability,comfortably Couldn't walk,100,228158008,Walking disability,comfortably Couldn't walk,1.0
LIPITOR.617.ann,comfortably Couldn't sleep,301345002,Difficulty sleeping,comfortably Couldn't sleep,100,301345002,Difficulty sleeping,comfortably Couldn't sleep,1.0
LIPITOR.617.ann,pain,22253000,Pain,pain,100,22253000,Pain,pain,1.0
LIPITOR.617.ann,weird symptoms (eg. popping) in knee,202609006,Clicking knee,weird symptoms (eg. popping) in knee,100,202609006,Clicking knee,weird symptoms (eg. popping) in knee,1.0
LIPITOR.617.ann,weird symptoms (eg. popping) in big toe joints,202617003,Clicking interphalangeal joint of toe,weird symptoms (eg. popping) in big toe joints,100,202617003,Clicking interphalangeal joint of toe,weird symptoms (eg. popping) in big toe joints,1.0
LIPITOR.617.ann,weird symptoms (eg. popping) in ankle,699368004,Symptom of ankle,weird symptoms (eg. popping) in ankle,100,699368004,Symptom of ankle,weird symptoms (eg. popping) in ankle,1.0
LIPITOR.171.ann,stiff neck,161882006,Stiff neck,stiff neck,100,161882006,Stiff neck,stiff neck,1.0
LIPITOR.171.ann,pain,22253000,Pain,pain,100,22253000,Pain,pain,1.0
LIPITOR.171.ann,neck pain,81680005,Neck pain,neck pain,100,81680005,Neck pain,neck pain,1.0
LIPITOR.171.ann,Neck pain,81680005,Neck pain,neck pain,100,81680005,Neck pain,neck pain,1.0
LIPITOR.171.ann,LOWER BACK PAIN,279039007,Low back pain,Lower back pain,100,279039007,Low back pain,Lower back pain,1.0
LIPITOR.171.ann,pain,22253000,Pain,pain,100,22253000,Pain,pain,1.0
LIPITOR.171.ann,pain,22253000,Pain,pain,100,22253000,Pain,pain,1.0
LIPITOR.171.ann,Lower back pain,279039007,Low back pain,Lower back pain,100,279039007,Low back pain,Lower back pain,1.0
LIPITOR.171.ann,lower back pain,279039007,Low back pain,Lower back pain,100,279039007,Low back pain,Lower back pain,1.0
LIPITOR.171.ann,muscle injury,429340002,Traumatic injury of skeletal muscle,muscle injury,100,429340002,Traumatic injury of skeletal muscle,muscle injury,1.0
LIPITOR.171.ann,muscle injury,429340002,Traumatic injury of skeletal muscle,muscle injury,100,429340002,Traumatic injury of skeletal muscle,muscle injury,1.0
LIPITOR.171.ann,back pain,161891005,Backache,back pain,100,161891005,Backache,back pain,1.0
LIPITOR.165.ann,chest pain,29857009,Chest pain,chest pain,100,29857009,Chest pain,chest pain,1.0
LIPITOR.165.ann,pains,22253000,Pain,pains,100,22253000,Pain,pains,1.0
LIPITOR.165.ann,pains,22253000,Pain,pains,100,22253000,Pain,pains,1.0
LIPITOR.165.ann,pains,22253000,Pain,pains,100,22253000,Pain,pains,1.0
LIPITOR.165.ann,pains,22253000,Pain,pains,100,22253000,Pain,pains,1.0
LIPITOR.165.ann,stabbing sharp pains,55145008,Stabbing pain,stabbing sharp pains,100,55145008,Stabbing pain,stabbing sharp pains,1.0
LIPITOR.603.ann,extreme leg pain,76948002,Severe pain,extreme leg pain,100,76948002,Severe pain,extreme leg pain,1.0
LIPITOR.603.ann,extreme leg weakness,309774006,Weakness of limb,extreme leg weakness,100,309774006,Weakness of limb,extreme leg weakness,1.0
LIPITOR.603.ann,weakness,13791008,Asthenia,weakness,100,13791008,Asthenia,weakness,1.0
LIPITOR.603.ann,leg pain,10601006,Pain in lower limb,leg pain,100,10601006,Pain in lower limb,leg pain,1.0
LIPITOR.603.ann,stiff neck,161882006,Stiff neck,stiff neck,100,161882006,Stiff neck,stiff neck,1.0
LIPITOR.603.ann,diarrhea,62315008,Diarrhoea,diarrhea,100,62315008,Diarrhoea,diarrhea,1.0
LIPITOR.603.ann,clumsiness,7006003,Clumsiness,clumsiness,100,7006003,Clumsiness,clumsiness,1.0
LIPITOR.603.ann,dizziness,404640003,Dizziness,dizziness,100,404640003,Dizziness,dizziness,1.0
LIPITOR.164.ann,Joint and muscle pain,57676002,Arthralgia,Joint and muscle pain,100,57676002,Arthralgia,Joint and muscle pain,1.0
LIPITOR.164.ann,leg and foot cramping,449917004,Cramp in lower limb,leg and foot cramping,100,449917004,Cramp in lower limb,leg and foot cramping,1.0
LIPITOR.602.ann,migranes,37796009,Migraine,migranes,100,37796009,Migraine,migranes,1.0
LIPITOR.602.ann,back aches,161891005,Backache,back aches,100,161891005,Backache,back aches,1.0
LIPITOR.602.ann,sore neck,81680005,Neck pain,sore neck,100,81680005,Neck pain,sore neck,1.0
LIPITOR.602.ann,pains,22253000,Pain,pains,100,22253000,Pain,pains,1.0
LIPITOR.602.ann,always tired,267032009,Tired all the time,always tired,100,267032009,Tired all the time,always tired,1.0
LIPITOR.616.ann,depression,35489007,Depression,depression,100,35489007,Depression,depression,1.0
LIPITOR.616.ann,general malaise,162076009,Excessive upper gastrointestinal gas,general malaise,100,162076009,Excessive upper gastrointestinal gas,general malaise,1.0
LIPITOR.616.ann,nausea,422587007,Nausea,nausea,100,422587007,Nausea,nausea,1.0
LIPITOR.616.ann,taste loss,36955009,Loss of taste,taste loss,100,36955009,Loss of taste,taste loss,1.0
LIPITOR.616.ann,insomnia,193462001,Insomnia,insomnia,100,193462001,Insomnia,insomnia,1.0
LIPITOR.616.ann,hair loss,278040002,Loss of hair,hair loss,100,278040002,Loss of hair,hair loss,1.0
LIPITOR.616.ann,bronchitis,32398004,Bronchitis,bronchitis,100,32398004,Bronchitis,bronchitis,1.0
LIPITOR.616.ann,abdominal pain,21522001,Abdominal pain,abdominal pain,100,21522001,Abdominal pain,abdominal pain,1.0
LIPITOR.616.ann,muscle spasmns in left arm,424647005,Cramp in limb,muscle spasmns in left arm,100,424647005,Cramp in limb,muscle spasmns in left arm,1.0
LIPITOR.616.ann,muscle spasmns in legs,449917004,Cramp in lower limb,muscle spasmns in legs,100,449917004,Cramp in lower limb,muscle spasmns in legs,1.0
LIPITOR.616.ann,back pain,161891005,Backache,back pain,100,161891005,Backache,back pain,1.0
LIPITOR.616.ann,felt like I had a veil over my head,161873000,Heavy legs,felt like I had lead in my legs,73,161873000,Heavy legs,felt like I had lead in my legs,0.3789
LIPITOR.616.ann,felt like I had lead in my legs,161873000,Heavy legs,felt like I had lead in my legs,100,161873000,Heavy legs,felt like I had lead in my legs,1.0
LIPITOR.170.ann,muscle pain,68962001,Myalgia,muscle pain,100,68962001,Myalgia,muscle pain,1.0
LIPITOR.170.ann,severe myopathy,129565002,Myopathy,severe myopathy,100,129565002,Myopathy,severe myopathy,1.0
LIPITOR.170.ann,cramping,55300003,Muscle cramp,cramping,100,55300003,Muscle cramp,cramping,1.0
LIPITOR.170.ann,could not walk,228158008,Walking disability,could not walk,100,228158008,Walking disability,could not walk,1.0
LIPITOR.170.ann,CPK was elevated,166717003,Serum creatinine raised,CPK was elevated,100,166717003,Serum creatinine raised,CPK was elevated,1.0
LIPITOR.170.ann,liver enzymes were very elevated,166643006,Liver enzymes abnormal,liver enzymes were very elevated,100,166643006,Liver enzymes abnormal,liver enzymes were very elevated,1.0
LIPITOR.158.ann,tiredness,267031002,Tiredness symptom,tiredness,100,267031002,Tiredness symptom,tiredness,1.0
